train_id,station_order,station_code,station_name,delay_arrival
12507,1,TVC,TRIVANDRUM CNTL ,6
12507,2,QLN,KOLLAM JN ,15
12507,3,KYJ,KAYANKULAM JN ,17
12507,4,MVLK,MAVELIKARA ,19
12507,5,CNGR,CHENGANNUR ,24
12507,6,TRVL,TIRUVALLA ,27
12507,7,KTYM,KOTTAYAM ,21
12507,8,ERN,ERNAKULAM TOWN ,18
12507,9,AWY,ALUVA ,20
12507,10,TCR,THRISUR ,26
12507,11,PGT,PALAKKAD JN ,17
12507,12,CBE,COIMBATORE JN ,23
12507,13,TUP,TIRUPPUR ,28
12507,14,ED,ERODE JN ,34
12507,15,SA,SALEM JN ,35
12507,16,JTJ,JOLARPETTAI ,29
12507,17,KPD,KATPADI JN ,36
12507,18,AJJ,ARAKKONAM ,39
12507,19,PER,PERAMBUR ,45
12507,20,OGL,ONGOLE ,62
12507,21,BZA,VIJAYAWADA JN ,70
12507,22,RJY,RAJAMUNDRY ,99
12507,23,VSKP,VISHAKAPATNAM ,128
12507,24,VZM,VIZIANAGRAM JN ,139
12507,25,CHE,SRIKAKULAM ROAD ,145
12507,26,PSA,PALASA ,135
12507,27,BAM,BRAHMAPUR ,144
12507,28,BALU,BALUGAN ,169
12507,29,KUR,KHURDA ROAD JN ,167
12507,30,BBS,BHUBANESWAR ,176
12507,31,CTC,CUTTACK ,170
12507,32,JJKR,JAJPUR K ROAD ,186
12507,33,BHC,BHADRAKH ,186
12507,34,BLS,BALASORE ,201
12507,35,KGP,KHARAGPUR JN ,218
12507,36,DKAE,DANKUNI ,237
12507,37,BHP,BOLPUR S NIKTN ,299
12507,38,RPH,RAMPUR HAT ,321
12507,39,PKR,PAKUR ,339
12507,40,MLDT,MALDA TOWN ,314
12507,41,KNE,KISHANGANJ ,359
12507,42,NJP,NEW JALPAIGURI ,344
12507,43,DQG,DHUPGURI ,348
12507,44,NCB,NEW COOCH BEHAR ,356
12507,45,NOQ,NEW ALIPURDAUR ,364
12507,46,KOJ,KOKRAJHAR ,373
12507,47,NBQ,NEW BONGAIGAON ,353
12507,48,BPRD,BARPETA ROAD ,388
12507,49,RNY,RANGIYA JN ,447
12507,50,KYQ,KAMAKHYA ,455
12507,51,GHY,GUWAHATI ,475
12507,52,HJI,HOJAI ,529
12507,53,LMG,LUMDING JN ,567
12507,54,MBG,MAIBANG ,570
12507,55,NHLG,NEW HAFLONG ,552
12507,56,BPB,BADARPUR JN ,512
12507,57,SCL,SILCHAR ,479
12519,1,LTT,LOKMANYATILAK T ,11
12519,2,TNA,THANE ,16
12519,3,KYN,KALYAN JN ,20
12519,4,NK,NASIK ROAD ,26
12519,5,MMR,MANMAD JN ,33
12519,6,JL,JALGAON JN ,45
12519,7,BSL,BHUSAVAL JN ,42
12519,8,KNW,KHANDWA ,33
12519,9,ET,ITARSI JN ,42
12519,10,JBP,JABALPUR ,50
12519,11,KTE,KATNI ,61
12519,12,STA,SATNA ,69
12519,13,PCOI,PRAYAGRAJ CHHEOKI ,94
12519,14,MZP,MIRZAPUR ,105
12519,15,DDU,PT DEEN DAYAL UPADHYAY JN ,79
12519,16,DNR,DANAPUR ,117
12519,17,PPTA,PATLIPUTRA ,112
12519,18,HJP,HAJIPUR JN ,106
12519,19,BJU,BARAUNI JN ,129
12519,20,BGS,BEGU SARAI ,130
12519,21,KGG,KHAGARIA JN ,135
12519,22,NNA,NAUGACHIA ,144
12519,23,KIR,KATIHAR JN ,125
12519,24,KNE,KISHANGANJ ,157
12519,25,NJP,NEW JALPAIGURI ,143
12519,26,NCB,NEW COOCH BEHAR ,152
12519,27,NBQ,NEW BONGAIGAON ,145
12519,28,RNY,RANGIYA JN ,188
12519,29,KYQ,KAMAKHYA ,168
12519,30,GHY,GUWAHATI ,279
12519,31,CPK,CHAPARMUKH JN ,316
12519,32,HJI,HOJAI ,309
12519,33,MYD,MANDERDISA ,329
12519,34,NHLG,NEW HAFLONG ,344
12519,35,BPB,BADARPUR JN ,313
12519,36,DMR,DHARMANAGAR ,285
12519,37,ABSA,AMBASA ,275
12519,38,AGTL,AGARTALA ,237
02517,1,KOAA,KOLKATA ,19
02517,2,BDC,BANDEL JN ,26
02517,3,NDAE,NABADWIP DHAM ,34
02517,4,KWAE,KATWA ,33
02517,5,AZ,AZIMGANJ JN ,25
02517,6,JRLE,JANGIPUR ROAD ,34
02517,7,MLDT,MALDA TOWN ,75
02517,8,KNE,KISHANGANJ ,140
02517,9,NJP,NEW JALPAIGURI ,135
02517,10,NCB,NEW COOCH BEHAR ,177
02517,11,NOQ,NEW ALIPURDAUR ,169
02517,12,KOJ,KOKRAJHAR ,191
02517,13,NBQ,NEW BONGAIGAON ,180
02517,14,GLPT,GOALPARA TOWN ,194
02517,15,GHY,GUWAHATI ,186
15648,1,GHY,GUWAHATI ,47
15648,2,KYQ,KAMAKHYA ,56
15648,3,RNY,RANGIYA JN ,74
15648,4,BPRD,BARPETA ROAD ,122
15648,5,BNGN,BONGAIGAON ,30
15648,6,NBQ,NEW BONGAIGAON ,74
15648,7,NOQ,NEW ALIPURDAUR ,84
15648,8,NCB,NEW COOCH BEHAR ,92
15648,9,DQG,DHUPGURI ,95
15648,10,NJP,NEW JALPAIGURI ,63
15648,11,KNE,KISHANGANJ ,77
15648,12,MLDT,MALDA TOWN ,58
15648,13,NFK,NEW FARAKKA JN ,64
15648,14,BHW,BARHARWA JN ,60
15648,15,SBG,SAHIBGANJ JN ,62
15648,16,CLG,KAHALGAON ,68
15648,17,BGP,BHAGALPUR ,56
15648,18,SGG,SULTANGANJ ,61
15648,19,BUP,BARIARPUR ,59
15648,20,JMP,JAMALPUR JN ,56
15648,21,AHA,ABHAIPUR ,62
15648,22,KIUL,KIUL JN ,54
15648,23,LKR,LUCKEESARAI JN ,57
15648,24,BRYA,BARHIYA ,63
15648,25,HTZ,HATHIDAH JN ,65
15648,26,MKA,MOKAMEH JN ,67
15648,27,BARH,BARH ,79
15648,28,BKP,BAKHTIYARPUR JN ,80
15648,29,KOO,KHUSROPUR ,85
15648,30,FUT,FATUHA JN ,89
15648,31,PNC,PATNA SAHEB ,83
15648,32,PNBE,PATNA JN ,85
15648,33,DNR,DANAPUR ,95
15648,34,ARA,ARA ,107
15648,35,DURE,DUMRAON ,117
15648,36,BXR,BUXAR ,115
15648,37,DLN,DILDARNAGAR JN ,124
15648,38,DDU,PT DEEN DAYAL UPADHYAY JN ,92
15648,39,MZP,MIRZAPUR ,105
15648,40,PCOI,PRAYAGRAJ CHHEOKI ,132
15648,41,STA,SATNA ,159
15648,42,MYR,MAIHAR ,64
15648,43,KTE,KATNI ,172
15648,44,JBP,JABALPUR ,182
15648,45,PPI,PIPARIYA ,204
15648,46,ET,ITARSI JN ,182
15648,47,HD,HARDA ,203
15648,48,KNW,KHANDWA ,190
15648,49,BAU,BURHANPUR ,192
15648,50,BSL,BHUSAVAL JN ,195
15648,51,MMR,MANMAD JN ,205
15648,52,NK,NASIK ROAD ,207
15648,53,KYN,KALYAN JN ,215
15648,54,TNA,THANE ,164
15648,55,LTT,LOKMANYATILAK T ,151
14620,1,FZR,FIROZPUR CANT ,6
14620,2,FDK,FARIDKOT ,15
14620,3,KKP,KOT KAPURA ,17
14620,4,BTI,BHATINDA JN ,4
14620,5,KNL,KALANWALI ,21
14620,6,SSA,SIRSA ,7
14620,7,ADR,MANDI ADAMPUR ,20
14620,8,HSR,HISAR ,11
14620,9,BNW,BHIWANI ,15
14620,10,ROK,ROHTAK JN ,10
14620,11,SSB,SHAKURBASTI ,19
14620,12,NDLS,NEW DELHI ,16
14620,13,CNB,KANPUR CENTRAL ,123
14620,14,PRYJ,PRAYAGRAJ JN ,159
14620,15,DDU,PT DEEN DAYAL UPADHYAY JN ,171
14620,16,PPTA,PATLIPUTRA ,202
14620,17,BJU,BARAUNI JN ,235
14620,18,KIR,KATIHAR JN ,229
14620,19,NJP,NEW JALPAIGURI ,251
14620,20,NBQ,NEW BONGAIGAON ,262
14620,21,GHY,GUWAHATI ,276
14620,22,JID,JAGI ROAD ,292
14620,23,HJI,HOJAI ,311
14620,24,LMG,LUMDING JN ,336
14620,25,NHLG,NEW HAFLONG ,322
14620,26,BPB,BADARPUR JN ,305
14620,27,NKMG,NEW KARIMGANJ ,299
14620,28,PTKD,PATHARKANDI ,295
14620,29,DMR,DHARMANAGAR ,302
14620,30,ABSA,AMBASA ,285
14620,31,AGTL,AGARTALA ,230
12346,1,GHY,GUWAHATI ,15
12346,2,KYQ,KAMAKHYA ,16
12346,3,NBQ,NEW BONGAIGAON ,32
12346,4,NOQ,NEW ALIPURDAUR ,39
12346,5,NCB,NEW COOCH BEHAR ,55
12346,6,FLK,FALAKATA ,55
12346,7,DQG,DHUPGURI ,53
12346,8,NJP,NEW JALPAIGURI ,40
12346,9,KNE,KISHANGANJ ,53
12346,10,MLDT,MALDA TOWN ,46
12346,11,NFK,NEW FARAKKA JN ,43
12346,12,RPH,RAMPUR HAT ,59
12346,13,BHP,BOLPUR S NIKTN ,71
12346,14,BWN,BARDDHAMAN JN ,58
12346,15,HWH,HOWRAH JN ,49
