train_id,station_code,station_order,prev_delay,delay_arrival,target_delay,station_code_enc,train_id_enc,simulated_arrival_time
15647,BUP,36,96.0,101,100.0,52,27,2024-01-02 12:41:00
15647,SGG,37,101.0,100,90.0,237,27,2024-01-02 13:40:00
15647,BGP,38,100.0,90,96.0,25,27,2024-01-02 14:30:00
15647,CLG,39,90.0,96,91.0,61,27,2024-01-02 15:36:00
15647,SBG,40,96.0,91,84.0,234,27,2024-01-02 16:31:00
15647,BHW,41,91.0,84,88.0,31,27,2024-01-02 17:24:00
15647,NFK,42,84.0,88,84.0,187,27,2024-01-02 18:28:00
15647,MLDT,43,88.0,84,119.0,169,27,2024-01-02 19:24:00
15647,KNE,44,84.0,119,109.0,141,27,2024-01-02 20:59:00
15647,NJP,45,119.0,109,111.0,195,27,2024-01-02 21:49:00
15647,DQG,46,109.0,111,112.0,83,27,2024-01-02 22:51:00
15647,NCB,47,111.0,112,112.0,184,27,2024-01-02 23:52:00
15647,NOQ,48,112.0,112,112.0,203,27,2024-01-03 00:52:00
15647,NBQ,49,112.0,112,121.0,183,27,2024-01-03 01:52:00
15647,BPRD,50,112.0,121,132.0,42,27,2024-01-03 03:01:00
15647,RNY,51,121.0,132,126.0,227,27,2024-01-03 04:12:00
15647,KYQ,52,132.0,126,114.0,154,27,2024-01-03 05:06:00
15648,GHY,1,0.0,47,56.0,100,28,2024-01-01 00:47:00
15648,KYQ,2,47.0,56,74.0,154,28,2024-01-01 01:56:00
15648,RNY,3,56.0,74,122.0,227,28,2024-01-01 03:14:00
15648,BPRD,4,74.0,122,30.0,42,28,2024-01-01 05:02:00
15648,BNGN,5,122.0,30,74.0,37,28,2024-01-01 04:30:00
15648,NBQ,6,30.0,74,84.0,183,28,2024-01-01 06:14:00
15648,NOQ,7,74.0,84,92.0,203,28,2024-01-01 07:24:00
15648,NCB,8,84.0,92,95.0,184,28,2024-01-01 08:32:00
15648,DQG,9,92.0,95,63.0,83,28,2024-01-01 09:35:00
15648,NJP,10,95.0,63,77.0,195,28,2024-01-01 10:03:00
15648,KNE,11,63.0,77,58.0,141,28,2024-01-01 11:17:00
15648,MLDT,12,77.0,58,64.0,169,28,2024-01-01 11:58:00
15648,NFK,13,58.0,64,60.0,187,28,2024-01-01 13:04:00
15648,BHW,14,64.0,60,62.0,31,28,2024-01-01 14:00:00
15648,SBG,15,60.0,62,68.0,234,28,2024-01-01 15:02:00
15648,CLG,16,62.0,68,56.0,61,28,2024-01-01 16:08:00
15648,BGP,17,68.0,56,61.0,25,28,2024-01-01 16:56:00
15648,SGG,18,56.0,61,59.0,237,28,2024-01-01 18:01:00
15648,BUP,19,61.0,59,56.0,52,28,2024-01-01 18:59:00
15648,JMP,20,59.0,56,62.0,124,28,2024-01-01 19:56:00
15648,AHA,21,56.0,62,54.0,6,28,2024-01-01 21:02:00
15648,KIUL,22,62.0,54,57.0,137,28,2024-01-01 21:54:00
15648,LKR,23,54.0,57,63.0,158,28,2024-01-01 22:57:00
15648,BRYA,24,57.0,63,65.0,43,28,2024-01-02 00:03:00
15648,HTZ,25,63.0,65,67.0,115,28,2024-01-02 01:05:00
15648,MKA,26,65.0,67,79.0,168,28,2024-01-02 02:07:00
15648,BARH,27,67.0,79,80.0,19,28,2024-01-02 03:19:00
15648,BKP,28,79.0,80,85.0,33,28,2024-01-02 04:20:00
15648,KOO,29,80.0,85,89.0,146,28,2024-01-02 05:25:00
15648,FUT,30,85.0,89,83.0,96,28,2024-01-02 06:29:00
15648,PNC,31,89.0,83,85.0,215,28,2024-01-02 07:23:00
15648,PNBE,32,83.0,85,95.0,214,28,2024-01-02 08:25:00
15648,DNR,33,85.0,95,107.0,81,28,2024-01-02 09:35:00
15648,ARA,34,95.0,107,117.0,11,28,2024-01-02 10:47:00
15648,DURE,35,107.0,117,115.0,85,28,2024-01-02 11:57:00
15648,BXR,36,117.0,115,124.0,56,28,2024-01-02 12:55:00
15648,DLN,37,115.0,124,92.0,78,28,2024-01-02 14:04:00
15648,DDU,38,124.0,92,105.0,69,28,2024-01-02 14:32:00
15648,MZP,39,92.0,105,132.0,180,28,2024-01-02 15:45:00
15648,PCOI,40,105.0,132,159.0,208,28,2024-01-02 17:12:00
15648,STA,41,132.0,159,64.0,250,28,2024-01-02 18:39:00
15648,MYR,42,159.0,64,172.0,179,28,2024-01-02 18:04:00
15648,KTE,43,64.0,172,182.0,148,28,2024-01-02 20:52:00
15648,JBP,44,172.0,182,204.0,116,28,2024-01-02 22:02:00
15648,PPI,45,182.0,204,182.0,216,28,2024-01-02 23:24:00
15648,ET,46,204.0,182,203.0,91,28,2024-01-03 00:02:00
15648,HD,47,182.0,203,190.0,106,28,2024-01-03 01:23:00
15648,KNW,48,203.0,190,192.0,143,28,2024-01-03 02:10:00
15648,BAU,49,190.0,192,195.0,20,28,2024-01-03 03:12:00
15648,BSL,50,192.0,195,205.0,46,28,2024-01-03 04:15:00
15648,MMR,51,195.0,205,207.0,170,28,2024-01-03 05:25:00
15648,NK,52,205.0,207,215.0,196,28,2024-01-03 06:27:00
15648,KYN,53,207.0,215,164.0,153,28,2024-01-03 07:35:00
15648,TNA,54,215.0,164,151.0,259,28,2024-01-03 07:44:00
15909,DBRG,1,0.0,8,10.0,67,29,2024-01-01 00:08:00
15909,NTSK,2,8.0,10,22.0,205,29,2024-01-01 01:10:00
15909,BOJ,3,10.0,22,25.0,40,29,2024-01-01 02:22:00
15909,SLGR,4,22.0,25,25.0,241,29,2024-01-01 03:25:00
15909,MXN,5,25.0,25,10.0,177,29,2024-01-01 04:25:00
15909,FKG,6,25.0,10,16.0,93,29,2024-01-01 05:10:00
15909,SZR,7,10.0,16,24.0,253,29,2024-01-01 06:16:00
15909,DMV,8,16.0,24,30.0,80,29,2024-01-01 07:24:00
15909,DPU,9,24.0,30,26.0,82,29,2024-01-01 08:30:00
15909,LMG,10,30.0,26,39.0,160,29,2024-01-01 09:26:00
15909,HJI,11,26.0,39,48.0,108,29,2024-01-01 10:39:00
15909,CPK,12,39.0,48,58.0,64,29,2024-01-01 11:48:00
15909,JID,13,48.0,58,17.0,118,29,2024-01-01 12:58:00
15909,GHY,14,58.0,17,18.0,100,29,2024-01-01 13:17:00
15909,KYQ,15,17.0,18,25.0,154,29,2024-01-01 14:18:00
15909,RNY,16,18.0,25,50.0,227,29,2024-01-01 15:25:00
15909,BPRD,17,25.0,50,29.0,42,29,2024-01-01 16:50:00
15909,BNGN,18,50.0,29,39.0,37,29,2024-01-01 17:29:00
15909,NBQ,19,29.0,39,48.0,183,29,2024-01-01 18:39:00
15909,NOQ,20,39.0,48,46.0,203,29,2024-01-01 19:48:00
15909,NCB,21,48.0,46,47.0,184,29,2024-01-01 20:46:00
15909,DQG,22,46.0,47,49.0,83,29,2024-01-01 21:47:00
15909,JPE,23,47.0,49,45.0,126,29,2024-01-01 22:49:00
15909,NJP,24,49.0,45,59.0,195,29,2024-01-01 23:45:00
15909,AUB,25,45.0,59,62.0,13,29,2024-01-02 00:59:00
15909,KNE,26,59.0,62,68.0,141,29,2024-01-02 02:02:00
15909,DLK,27,62.0,68,68.0,77,29,2024-01-02 03:08:00
15909,BOE,28,68.0,68,72.0,39,29,2024-01-02 04:08:00
15909,AZR,29,68.0,72,31.0,16,29,2024-01-02 05:12:00
15909,KIR,30,72.0,31,44.0,136,29,2024-01-02 05:31:00
15909,NNA,31,31.0,44,49.0,201,29,2024-01-02 06:44:00
15909,THB,32,44.0,49,60.0,257,29,2024-01-02 07:49:00
15909,MNE,33,49.0,60,66.0,171,29,2024-01-02 09:00:00
15909,KGG,34,60.0,66,77.0,132,29,2024-01-02 10:06:00
15909,BGS,35,66.0,77,71.0,26,29,2024-01-02 11:17:00
15909,BJU,36,77.0,71,86.0,32,29,2024-01-02 12:11:00
15909,DSS,37,71.0,86,81.0,84,29,2024-01-02 13:26:00
15909,SPJ,38,86.0,81,92.0,245,29,2024-01-02 14:21:00
15909,MFP,39,81.0,92,96.0,166,29,2024-01-02 15:32:00
15909,HJP,40,92.0,96,102.0,109,29,2024-01-02 16:36:00
15909,SEE,41,96.0,102,72.0,236,29,2024-01-02 17:42:00
15909,CPR,42,102.0,72,81.0,65,29,2024-01-02 18:12:00
15909,EKMA,43,72.0,81,59.0,89,29,2024-01-02 19:21:00
15909,SV,44,81.0,59,65.0,252,29,2024-01-02 19:59:00
15909,BHTR,45,59.0,65,64.0,30,29,2024-01-02 21:05:00
15909,BTT,46,65.0,64,63.0,50,29,2024-01-02 22:04:00
15909,DEOS,47,64.0,63,78.0,70,29,2024-01-02 23:03:00
15909,GKP,48,63.0,78,81.0,101,29,2024-01-03 00:18:00
15909,KLD,49,78.0,81,86.0,140,29,2024-01-03 01:21:00
15909,BST,50,81.0,86,94.0,48,29,2024-01-03 02:26:00
15909,MUR,51,86.0,94,100.0,175,29,2024-01-03 03:34:00
15909,GD,52,94.0,100,96.0,99,29,2024-01-03 04:40:00
15909,BBK,53,100.0,96,84.0,21,29,2024-01-03 05:36:00
15909,LKO,54,96.0,84,79.0,157,29,2024-01-03 06:24:00
15909,BLM,55,84.0,79,90.0,34,29,2024-01-03 07:19:00
15909,HRI,56,79.0,90,70.0,112,29,2024-01-03 08:30:00
15909,SPN,57,90.0,70,70.0,246,29,2024-01-03 09:10:00
15909,BE,58,70.0,70,89.0,24,29,2024-01-03 10:10:00
15909,RMU,59,70.0,89,89.0,226,29,2024-01-03 11:29:00
15909,MB,60,89.0,89,94.0,163,29,2024-01-03 12:29:00
15909,AMRO,61,89.0,94,103.0,9,29,2024-01-03 13:34:00
15909,HPU,62,94.0,103,105.0,111,29,2024-01-03 14:43:00
15909,PKW,63,103.0,105,112.0,213,29,2024-01-03 15:45:00
15909,GZB,64,105.0,112,129.0,104,29,2024-01-03 16:52:00
15909,DLI,65,112.0,129,135.0,76,29,2024-01-03 18:09:00
15909,DKZ,66,129.0,135,144.0,75,29,2024-01-03 19:15:00
15909,SSB,67,135.0,144,150.0,249,29,2024-01-03 20:24:00
15909,NNO,68,144.0,150,154.0,202,29,2024-01-03 21:30:00
15909,BGZ,69,150.0,154,154.0,27,29,2024-01-03 22:34:00
15909,ROK,70,154.0,154,159.0,228,29,2024-01-03 23:34:00
15909,JIND,71,154.0,159,164.0,119,29,2024-01-04 00:39:00
15909,NRW,72,159.0,164,164.0,204,29,2024-01-04 01:44:00
15909,TUN,73,164.0,164,162.0,261,29,2024-01-04 02:44:00
15909,JHL,74,164.0,162,163.0,117,29,2024-01-04 03:42:00
15909,BRZ,75,162.0,163,164.0,44,29,2024-01-04 04:43:00
15909,BLZ,76,163.0,164,165.0,36,29,2024-01-04 05:44:00
15909,MSZ,77,164.0,165,168.0,174,29,2024-01-04 06:45:00
15909,MAUR,78,165.0,168,124.0,162,29,2024-01-04 07:48:00
15909,BTI,79,168.0,124,142.0,49,29,2024-01-04 08:04:00
15909,MBY,80,124.0,142,151.0,165,29,2024-01-04 09:22:00
15909,SGRA,81,142.0,151,139.0,238,29,2024-01-04 10:31:00
15909,HMH,82,151.0,139,142.0,110,29,2024-01-04 11:19:00
15909,PGK,83,139.0,142,139.0,210,29,2024-01-04 12:22:00
15909,SOG,84,142.0,139,149.0,244,29,2024-01-04 13:19:00
15909,MHJ,85,139.0,149,153.0,167,29,2024-01-04 14:29:00
15909,LKS,86,149.0,153,107.0,159,29,2024-01-04 15:33:00
15910,LGH,1,0.0,11,18.0,155,30,2024-01-01 00:11:00
15910,LKS,2,11.0,18,28.0,159,30,2024-01-01 01:18:00
15910,MHJ,3,18.0,28,21.0,167,30,2024-01-01 02:28:00
15910,SOG,4,28.0,21,23.0,244,30,2024-01-01 03:21:00
15910,PGK,5,21.0,23,23.0,210,30,2024-01-01 04:23:00
15910,HMH,6,23.0,23,27.0,110,30,2024-01-01 05:23:00
15910,SGRA,7,23.0,27,31.0,238,30,2024-01-01 06:27:00
15910,MBY,8,27.0,31,11.0,165,30,2024-01-01 07:31:00
15910,BTI,9,31.0,11,20.0,49,30,2024-01-01 08:11:00
15910,MAUR,10,11.0,20,21.0,162,30,2024-01-01 09:20:00
15910,MSZ,11,20.0,21,22.0,174,30,2024-01-01 10:21:00
15910,BLZ,12,21.0,22,24.0,36,30,2024-01-01 11:22:00
15910,BRZ,13,22.0,24,25.0,44,30,2024-01-01 12:24:00
15910,JHL,14,24.0,25,26.0,117,30,2024-01-01 13:25:00
15910,TUN,15,25.0,26,28.0,261,30,2024-01-01 14:26:00
15910,NRW,16,26.0,28,29.0,204,30,2024-01-01 15:28:00
15910,JIND,17,28.0,29,30.0,119,30,2024-01-01 16:29:00
15910,ROK,18,29.0,30,29.0,228,30,2024-01-01 17:30:00
15910,BGZ,19,30.0,29,26.0,27,30,2024-01-01 18:29:00
15910,SSB,20,29.0,26,31.0,249,30,2024-01-01 19:26:00
15910,DKZ,21,26.0,31,30.0,75,30,2024-01-01 20:31:00
15910,DLI,22,31.0,30,29.0,76,30,2024-01-01 21:30:00
15910,GZB,23,30.0,29,36.0,104,30,2024-01-01 22:29:00
15910,PKW,24,29.0,36,39.0,213,30,2024-01-01 23:36:00
15910,HPU,25,36.0,39,48.0,111,30,2024-01-02 00:39:00
15910,AMRO,26,39.0,48,52.0,9,30,2024-01-02 01:48:00
15910,MB,27,48.0,52,67.0,163,30,2024-01-02 02:52:00
15910,RMU,28,52.0,67,89.0,226,30,2024-01-02 04:07:00
15910,BE,29,67.0,89,99.0,24,30,2024-01-02 05:29:00
15910,SPN,30,89.0,99,108.0,246,30,2024-01-02 06:39:00
15910,HRI,31,99.0,108,115.0,112,30,2024-01-02 07:48:00
15910,BLM,32,108.0,115,118.0,34,30,2024-01-02 08:55:00
15910,LKO,33,115.0,118,103.0,157,30,2024-01-02 09:58:00
15910,BBK,34,118.0,103,112.0,21,30,2024-01-02 10:43:00
15910,JLD,35,103.0,112,108.0,123,30,2024-01-02 11:52:00
15910,GD,36,112.0,108,114.0,99,30,2024-01-02 12:48:00
15910,MUR,37,108.0,114,117.0,175,30,2024-01-02 13:54:00
15910,BST,38,114.0,117,119.0,48,30,2024-01-02 14:57:00
15910,KLD,39,117.0,119,93.0,140,30,2024-01-02 15:59:00
15910,GKP,40,119.0,93,99.0,101,30,2024-01-02 16:33:00
15910,DEOS,41,93.0,99,100.0,70,30,2024-01-02 17:39:00
15910,BTT,42,99.0,100,105.0,50,30,2024-01-02 18:40:00
15910,BHTR,43,100.0,105,88.0,30,30,2024-01-02 19:45:00
15910,SV,44,105.0,88,88.0,252,30,2024-01-02 20:28:00
15910,EKMA,45,88.0,88,77.0,89,30,2024-01-02 21:28:00
15910,CPR,46,88.0,77,78.0,65,30,2024-01-02 22:17:00
15910,SEE,47,77.0,78,80.0,236,30,2024-01-02 23:18:00
15910,HJP,48,78.0,80,94.0,109,30,2024-01-03 00:20:00
15910,MFP,49,80.0,94,100.0,166,30,2024-01-03 01:34:00
15910,SPJ,50,94.0,100,108.0,245,30,2024-01-03 02:40:00
15910,DSS,51,100.0,108,101.0,84,30,2024-01-03 03:48:00
15910,BJU,52,108.0,101,109.0,32,30,2024-01-03 04:41:00
15910,BGS,53,101.0,109,121.0,26,30,2024-01-03 05:49:00
15910,KGG,54,109.0,121,124.0,132,30,2024-01-03 07:01:00
15910,MNE,55,121.0,124,127.0,171,30,2024-01-03 08:04:00
15910,THB,56,124.0,127,132.0,257,30,2024-01-03 09:07:00
15910,NNA,57,127.0,132,101.0,201,30,2024-01-03 10:12:00
15910,KIR,58,132.0,101,114.0,136,30,2024-01-03 10:41:00
15910,AZR,59,101.0,114,120.0,16,30,2024-01-03 11:54:00
15910,BOE,60,114.0,120,132.0,39,30,2024-01-03 13:00:00
15910,DLK,61,120.0,132,138.0,77,30,2024-01-03 14:12:00
15910,KNE,62,132.0,138,145.0,141,30,2024-01-03 15:18:00
15910,AUB,63,138.0,145,142.0,13,30,2024-01-03 16:25:00
15910,NJP,64,145.0,142,120.0,195,30,2024-01-03 17:22:00
15910,JPE,65,142.0,120,123.0,126,30,2024-01-03 18:00:00
15910,DQG,66,120.0,123,121.0,83,30,2024-01-03 19:03:00
15910,NCB,67,123.0,121,120.0,184,30,2024-01-03 20:01:00
15910,NOQ,68,121.0,120,108.0,203,30,2024-01-03 21:00:00
15910,NBQ,69,120.0,108,128.0,183,30,2024-01-03 21:48:00
15910,BPRD,70,108.0,128,147.0,42,30,2024-01-03 23:08:00
15910,RNY,71,128.0,147,142.0,227,30,2024-01-04 00:27:00
15910,KYQ,72,147.0,142,160.0,154,30,2024-01-04 01:22:00
15910,GHY,73,142.0,160,177.0,100,30,2024-01-04 02:40:00
15910,JID,74,160.0,177,183.0,118,30,2024-01-04 03:57:00
15910,CPK,75,177.0,183,187.0,64,30,2024-01-04 05:03:00
15910,HJI,76,183.0,187,176.0,108,30,2024-01-04 06:07:00
15910,LMG,77,187.0,176,182.0,160,30,2024-01-04 06:56:00
15910,DPU,78,176.0,182,189.0,82,30,2024-01-04 08:02:00
15910,DMV,79,182.0,189,189.0,80,30,2024-01-04 09:09:00
15910,SZR,80,189.0,189,169.0,253,30,2024-01-04 10:09:00
15910,FKG,81,189.0,169,182.0,93,30,2024-01-04 10:49:00
15910,MXN,82,169.0,182,189.0,177,30,2024-01-04 12:02:00
15910,SLGR,83,182.0,189,182.0,241,30,2024-01-04 13:09:00
15910,BOJ,84,189.0,182,189.0,40,30,2024-01-04 14:02:00
15910,NTSK,85,182.0,189,167.0,205,30,2024-01-04 15:09:00
15945,LTT,1,0.0,11,26.0,161,31,2024-01-01 00:11:00
15945,KYN,2,11.0,26,18.0,153,31,2024-01-01 01:26:00
15945,NK,3,26.0,18,20.0,196,31,2024-01-01 02:18:00
15945,MMR,4,18.0,20,24.0,170,31,2024-01-01 03:20:00
15945,BSL,5,20.0,24,25.0,46,31,2024-01-01 04:24:00
15945,BAU,6,24.0,25,17.0,20,31,2024-01-01 05:25:00
15945,KNW,7,25.0,17,25.0,143,31,2024-01-01 06:17:00
15945,HD,8,17.0,25,27.0,106,31,2024-01-01 07:25:00
15945,ET,9,25.0,27,42.0,91,31,2024-01-01 08:27:00
15945,JBP,10,27.0,42,72.0,116,31,2024-01-01 09:42:00
15945,KTE,11,42.0,72,32.0,148,31,2024-01-01 11:12:00
15945,MYR,12,72.0,32,81.0,179,31,2024-01-01 11:32:00
15945,STA,13,32.0,81,85.0,250,31,2024-01-01 13:21:00
15945,PCOI,14,81.0,85,93.0,208,31,2024-01-01 14:25:00
15945,MZP,15,85.0,93,79.0,180,31,2024-01-01 15:33:00
15945,DDU,16,93.0,79,75.0,69,31,2024-01-01 16:19:00
15945,DLN,17,79.0,75,74.0,78,31,2024-01-01 17:15:00
15945,BXR,18,75.0,74,76.0,56,31,2024-01-01 18:14:00
15945,DURE,19,74.0,76,72.0,85,31,2024-01-01 19:16:00
15945,ARA,20,76.0,72,80.0,11,31,2024-01-01 20:12:00
15945,DNR,21,72.0,80,60.0,81,31,2024-01-01 21:20:00
15945,PNBE,22,80.0,60,68.0,214,31,2024-01-01 22:00:00
15945,PNC,23,60.0,68,77.0,215,31,2024-01-01 23:08:00
15945,BKP,24,68.0,77,86.0,33,31,2024-01-02 00:17:00
15945,BARH,25,77.0,86,88.0,19,31,2024-01-02 01:26:00
15945,MKA,26,86.0,88,66.0,168,31,2024-01-02 02:28:00
15945,NBJU,27,88.0,66,69.0,182,31,2024-01-02 03:06:00
15945,BGS,28,66.0,69,68.0,26,31,2024-01-02 04:09:00
15945,KGG,29,69.0,68,68.0,132,31,2024-01-02 05:08:00
15945,MNE,30,68.0,68,70.0,171,31,2024-01-02 06:08:00
15945,THB,31,68.0,70,73.0,257,31,2024-01-02 07:10:00
15945,NNA,32,70.0,73,62.0,201,31,2024-01-02 08:13:00
15945,KIR,33,73.0,62,84.0,136,31,2024-01-02 09:02:00
15945,BOE,34,62.0,84,95.0,39,31,2024-01-02 10:24:00
15945,KNE,35,84.0,95,94.0,141,31,2024-01-02 11:35:00
15945,NJP,36,95.0,94,86.0,195,31,2024-01-02 12:34:00
15945,DQG,37,94.0,86,88.0,83,31,2024-01-02 13:26:00
15945,NCB,38,86.0,88,90.0,184,31,2024-01-02 14:28:00
15945,NOQ,39,88.0,90,105.0,203,31,2024-01-02 15:30:00
15945,KOJ,40,90.0,105,89.0,145,31,2024-01-02 16:45:00
15945,NBQ,41,105.0,89,115.0,183,31,2024-01-02 17:29:00
15945,BPRD,42,89.0,115,148.0,42,31,2024-01-02 18:55:00
15945,RNY,43,115.0,148,127.0,227,31,2024-01-02 20:28:00
15945,KYQ,44,148.0,127,126.0,154,31,2024-01-02 21:07:00
15945,GHY,45,127.0,126,162.0,100,31,2024-01-02 22:06:00
15945,HJI,46,126.0,162,163.0,108,31,2024-01-02 23:42:00
15945,LMG,47,162.0,163,173.0,160,31,2024-01-03 00:43:00
15945,DPU,48,163.0,173,180.0,82,31,2024-01-03 01:53:00
15945,DMV,49,173.0,180,145.0,80,31,2024-01-03 03:00:00
15945,FKG,50,180.0,145,154.0,93,31,2024-01-03 03:25:00
15945,MXN,51,145.0,154,159.0,177,31,2024-01-03 04:34:00
15945,SLGR,52,154.0,159,156.0,241,31,2024-01-03 05:39:00
15945,NTSK,53,159.0,156,131.0,205,31,2024-01-03 06:36:00
15946,DBRG,1,0.0,2,9.0,67,32,2024-01-01 00:02:00
15946,NTSK,2,2.0,9,12.0,205,32,2024-01-01 01:09:00
15946,SLGR,3,9.0,12,12.0,241,32,2024-01-01 02:12:00
15946,MXN,4,12.0,12,2.0,177,32,2024-01-01 03:12:00
15946,FKG,5,12.0,2,11.0,93,32,2024-01-01 04:02:00
15946,DMV,6,2.0,11,12.0,80,32,2024-01-01 05:11:00
15946,DPU,7,11.0,12,12.0,82,32,2024-01-01 06:12:00
15946,LMG,8,12.0,12,17.0,160,32,2024-01-01 07:12:00
15946,HJI,9,12.0,17,22.0,108,32,2024-01-01 08:17:00
15946,CPK,10,17.0,22,42.0,64,32,2024-01-01 09:22:00
15946,GHY,11,22.0,42,40.0,100,32,2024-01-01 10:42:00
15946,KYQ,12,42.0,40,43.0,154,32,2024-01-01 11:40:00
15946,RNY,13,40.0,43,75.0,227,32,2024-01-01 12:43:00
15946,BPRD,14,43.0,75,102.0,42,32,2024-01-01 14:15:00
15946,BNGN,15,75.0,102,60.0,37,32,2024-01-01 15:42:00
15946,NBQ,16,102.0,60,60.0,183,32,2024-01-01 16:00:00
15946,KOJ,17,60.0,60,69.0,145,32,2024-01-01 17:00:00
15946,NOQ,18,60.0,69,72.0,203,32,2024-01-01 18:09:00
15946,NCB,19,69.0,72,74.0,184,32,2024-01-01 19:12:00
15946,DQG,20,72.0,74,45.0,83,32,2024-01-01 20:14:00
15946,NJP,21,74.0,45,55.0,195,32,2024-01-01 20:45:00
15946,KNE,22,45.0,55,58.0,141,32,2024-01-01 21:55:00
15946,BOE,23,55.0,58,28.0,39,32,2024-01-01 22:58:00
15946,KIR,24,58.0,28,38.0,136,32,2024-01-01 23:28:00
15946,NNA,25,28.0,38,39.0,201,32,2024-01-02 00:38:00
15946,THB,26,38.0,39,44.0,257,32,2024-01-02 01:39:00
15946,MNE,27,39.0,44,47.0,171,32,2024-01-02 02:44:00
15946,KGG,28,44.0,47,66.0,132,32,2024-01-02 03:47:00
15946,BGS,29,47.0,66,39.0,26,32,2024-01-02 05:06:00
15946,NBJU,30,66.0,39,49.0,182,32,2024-01-02 05:39:00
15946,MKA,31,39.0,49,68.0,168,32,2024-01-02 06:49:00
15946,BARH,32,49.0,68,72.0,19,32,2024-01-02 08:08:00
15946,BKP,33,68.0,72,51.0,33,32,2024-01-02 09:12:00
15946,PNC,34,72.0,51,33.0,215,32,2024-01-02 09:51:00
15946,PNBE,35,51.0,33,36.0,214,32,2024-01-02 10:33:00
15946,DNR,36,33.0,36,44.0,81,32,2024-01-02 11:36:00
15946,ARA,37,36.0,44,34.0,11,32,2024-01-02 12:44:00
15946,DURE,38,44.0,34,31.0,85,32,2024-01-02 13:34:00
15946,BXR,39,34.0,31,39.0,56,32,2024-01-02 14:31:00
15946,DLN,40,31.0,39,29.0,78,32,2024-01-02 15:39:00
15946,DDU,41,39.0,29,47.0,69,32,2024-01-02 16:29:00
15946,MZP,42,29.0,47,82.0,180,32,2024-01-02 17:47:00
15946,PCOI,43,47.0,82,114.0,208,32,2024-01-02 19:22:00
15946,STA,44,82.0,114,139.0,250,32,2024-01-02 20:54:00
15946,MYR,45,114.0,139,130.0,179,32,2024-01-02 22:19:00
15946,KTE,46,139.0,130,141.0,148,32,2024-01-02 23:10:00
15946,JBP,47,130.0,141,161.0,116,32,2024-01-03 00:21:00
15946,PPI,48,141.0,161,142.0,216,32,2024-01-03 01:41:00
15946,ET,49,161.0,142,173.0,91,32,2024-01-03 02:22:00
15946,HD,50,142.0,173,159.0,106,32,2024-01-03 03:53:00
15946,KNW,51,173.0,159,162.0,143,32,2024-01-03 04:39:00
15946,BAU,52,159.0,162,163.0,20,32,2024-01-03 05:42:00
15946,BSL,53,162.0,163,177.0,46,32,2024-01-03 06:43:00
15946,MMR,54,163.0,177,176.0,170,32,2024-01-03 07:57:00
15946,NK,55,177.0,176,184.0,196,32,2024-01-03 08:56:00
15946,KYN,56,176.0,184,159.0,153,32,2024-01-03 10:04:00
15946,TNA,57,184.0,159,160.0,259,32,2024-01-03 10:39:00
15960,DBRG,1,0.0,9,12.0,67,33,2024-01-01 00:09:00
15960,NTSK,2,9.0,12,16.0,205,33,2024-01-01 01:12:00
15960,DJG,3,12.0,16,26.0,73,33,2024-01-01 02:16:00
15960,NHK,4,16.0,26,19.0,192,33,2024-01-01 03:26:00
15960,NAM,5,26.0,19,28.0,181,33,2024-01-01 04:19:00
15960,BOJ,6,19.0,28,35.0,40,33,2024-01-01 05:28:00
15960,SLGR,7,28.0,35,25.0,241,33,2024-01-01 06:35:00
15960,AGI,8,35.0,25,29.0,4,33,2024-01-01 07:25:00
15960,MXN,9,25.0,29,14.0,177,33,2024-01-01 08:29:00
15960,FKG,10,29.0,14,27.0,93,33,2024-01-01 09:14:00
15960,BXP,11,14.0,27,31.0,55,33,2024-01-01 10:27:00
15960,SZR,12,27.0,31,43.0,253,33,2024-01-01 11:31:00
15960,DMV,13,31.0,43,38.0,80,33,2024-01-01 12:43:00
15960,DPU,14,43.0,38,33.0,82,33,2024-01-01 13:38:00
15960,LMG,15,38.0,33,29.0,160,33,2024-01-01 14:33:00
15960,LKA,16,33.0,29,31.0,156,33,2024-01-01 15:29:00
15960,HJI,17,29.0,31,36.0,108,33,2024-01-01 16:31:00
15960,CPK,18,31.0,36,37.0,64,33,2024-01-01 17:36:00
15960,GHY,19,36.0,37,38.0,100,33,2024-01-01 18:37:00
15960,KYQ,20,37.0,38,39.0,154,33,2024-01-01 19:38:00
15960,RNY,21,38.0,39,48.0,227,33,2024-01-01 20:39:00
15960,NLV,22,39.0,48,54.0,199,33,2024-01-01 21:48:00
15960,TIHU,23,48.0,54,62.0,258,33,2024-01-01 22:54:00
15960,PBL,24,54.0,62,72.0,207,33,2024-01-02 00:02:00
15960,BPRD,25,62.0,72,72.0,42,33,2024-01-02 01:12:00
15960,SBE,26,72.0,72,69.0,233,33,2024-01-02 02:12:00
15960,BNGN,27,72.0,69,48.0,37,33,2024-01-02 03:09:00
15960,NBQ,28,69.0,48,52.0,183,33,2024-01-02 03:48:00
15960,KOJ,29,48.0,52,55.0,145,33,2024-01-02 04:52:00
15960,FKM,30,52.0,55,68.0,94,33,2024-01-02 05:55:00
15960,KAMG,31,55.0,68,69.0,130,33,2024-01-02 07:08:00
15960,NOQ,32,68.0,69,71.0,203,33,2024-01-02 08:09:00
15960,NCB,33,69.0,71,74.0,184,33,2024-01-02 09:11:00
